z,n_5sigma,sum_snr
0.9700000000000009,0,0.0
0.9720000000000009,0,0.0
0.9740000000000009,0,0.0
0.9760000000000009,0,0.0
0.9780000000000009,0,0.0
0.9800000000000009,0,0.0
0.9820000000000009,0,0.0
0.9840000000000009,0,0.0
0.9860000000000009,0,0.0
0.9880000000000009,0,0.0
0.9900000000000009,0,0.0
0.9920000000000009,0,0.0
0.9940000000000009,0,0.0
0.9960000000000009,0,0.0
0.9980000000000009,0,0.0
1.0000000000000009,0,0.0
1.002000000000001,0,0.0
1.004000000000001,0,0.0
1.006000000000001,0,0.0
1.008000000000001,0,0.0
1.010000000000001,0,0.0
1.012000000000001,0,0.0
1.014000000000001,0,0.0
1.016000000000001,0,0.0
1.018000000000001,0,0.0
1.020000000000001,0,0.0
1.022000000000001,0,0.0
1.024000000000001,0,0.0
1.026000000000001,0,0.0
1.028000000000001,0,0.0
1.030000000000001,0,0.0
1.032000000000001,0,0.0
1.034000000000001,0,0.0
1.036000000000001,0,0.0
1.038000000000001,0,0.0
1.040000000000001,0,0.0
1.042000000000001,0,0.0
1.044000000000001,0,0.0
1.046000000000001,0,0.0
1.048000000000001,0,0.0
1.050000000000001,0,0.0
1.052000000000001,0,0.0
1.054000000000001,0,0.0
1.056000000000001,0,0.0
1.058000000000001,0,0.0
1.060000000000001,0,0.0
1.062000000000001,0,0.0
1.064000000000001,0,0.0
1.066000000000001,0,0.0
1.068000000000001,0,0.0
1.070000000000001,0,0.0
1.072000000000001,0,0.0
1.074000000000001,0,0.0
1.076000000000001,0,0.0
1.078000000000001,0,0.0
1.080000000000001,0,0.0
1.082000000000001,0,0.0
1.084000000000001,0,0.0
1.086000000000001,0,0.0
1.088000000000001,0,0.0
1.090000000000001,0,0.0
1.092000000000001,0,0.0
1.094000000000001,0,0.0
1.096000000000001,0,0.0
1.098000000000001,0,0.0
1.100000000000001,0,0.0
1.102000000000001,0,0.0
1.104000000000001,0,0.0
1.106000000000001,0,0.0
1.108000000000001,0,0.0
1.110000000000001,0,0.0
1.112000000000001,0,0.0
1.114000000000001,0,0.0
1.116000000000001,0,0.0
1.118000000000001,0,0.0
1.120000000000001,0,0.0
1.122000000000001,0,0.0
1.124000000000001,0,0.0
1.126000000000001,0,0.0
1.128000000000001,0,0.0
1.130000000000001,0,0.0
1.132000000000001,0,0.0
1.134000000000001,0,0.0
1.136000000000001,0,0.0
1.138000000000001,0,0.0
1.140000000000001,0,0.0
1.142000000000001,0,0.0
1.144000000000001,0,0.0
1.146000000000001,0,0.0
1.148000000000001,0,0.0
1.150000000000001,0,0.0
1.152000000000001,0,0.0
1.154000000000001,0,0.0
1.156000000000001,0,0.0
1.158000000000001,0,0.0
1.160000000000001,0,0.0
1.162000000000001,0,0.0
1.164000000000001,0,0.0
1.166000000000001,0,0.0
1.168000000000001,0,0.0
1.170000000000001,0,0.0
1.172000000000001,0,0.0
1.174000000000001,0,0.0
1.176000000000001,0,0.0
1.178000000000001,0,0.0
1.180000000000001,0,0.0
1.182000000000001,0,0.0
1.184000000000001,0,0.0
1.186000000000001,0,0.0
1.188000000000001,0,0.0
1.190000000000001,0,0.0
1.192000000000001,0,0.0
1.194000000000001,0,0.0
1.196000000000001,0,0.0
1.198000000000001,0,0.0
1.200000000000001,0,0.0
1.202000000000001,0,0.0
1.204000000000001,0,0.0
1.206000000000001,0,0.0
1.208000000000001,0,0.0
1.210000000000001,0,0.0
1.212000000000001,0,0.0
1.214000000000001,0,0.0
1.216000000000001,0,0.0
1.218000000000001,0,0.0
1.220000000000001,0,0.0
1.222000000000001,0,0.0
1.224000000000001,0,0.0
1.226000000000001,0,0.0
1.228000000000001,0,0.0
1.230000000000001,0,0.0
1.232000000000001,0,0.0
1.234000000000001,0,0.0
1.236000000000001,0,0.0
1.238000000000001,0,0.0
1.240000000000001,0,0.0
1.242000000000001,0,0.0
1.244000000000001,0,0.0
1.246000000000001,0,0.0
1.248000000000001,0,0.0
1.250000000000001,0,0.0
1.2520000000000011,0,0.0
1.2540000000000011,0,0.0
1.2560000000000011,0,0.0
1.2580000000000011,0,0.0
1.2600000000000011,0,0.0
1.2620000000000011,0,0.0
1.2640000000000011,0,0.0
1.2660000000000011,0,0.0
1.2680000000000011,0,0.0
1.2700000000000011,0,0.0
1.2720000000000011,0,0.0
1.2740000000000011,0,0.0
1.2760000000000011,0,0.0
1.2780000000000011,0,0.0
1.2800000000000011,0,0.0
1.2820000000000011,0,0.0
1.2840000000000011,0,0.0
1.2860000000000011,0,0.0
1.2880000000000011,0,0.0
1.2900000000000011,0,0.0
1.2920000000000011,0,0.0
1.2940000000000011,0,0.0
1.2960000000000012,0,0.0
1.2980000000000012,0,0.0
1.3000000000000012,0,0.0
1.3020000000000012,0,0.0
1.3040000000000012,0,0.0
1.3060000000000012,0,0.0
1.3080000000000012,0,0.0
1.3100000000000012,0,0.0
1.3120000000000012,0,0.0
1.3140000000000012,0,0.0
1.3160000000000012,0,0.0
1.3180000000000012,0,0.0
1.3200000000000012,0,0.0
1.3220000000000012,0,0.0
1.3240000000000012,0,0.0
1.3260000000000012,0,0.0
1.3280000000000012,0,0.0
1.3300000000000012,0,0.0
1.3320000000000012,0,0.0
1.3340000000000012,0,0.0
1.3360000000000012,0,0.0
1.3380000000000012,0,0.0
1.3400000000000012,0,0.0
1.3420000000000012,0,0.0
1.3440000000000012,0,0.0
1.3460000000000012,0,0.0
1.3480000000000012,0,0.0
1.3500000000000012,0,0.0
1.3520000000000012,0,0.0
1.3540000000000012,0,0.0
1.3560000000000012,0,0.0
1.3580000000000012,0,0.0
1.3600000000000012,0,0.0
1.3620000000000012,0,0.0
1.3640000000000012,0,0.0
1.3660000000000012,0,0.0
1.3680000000000012,0,0.0
1.3700000000000012,0,0.0
1.3720000000000012,0,0.0
1.3740000000000012,0,0.0
1.3760000000000012,0,0.0
1.3780000000000012,0,0.0
1.3800000000000012,0,0.0
1.3820000000000012,0,0.0
1.3840000000000012,0,0.0
1.3860000000000012,0,0.0
1.3880000000000012,0,0.0
1.3900000000000012,0,0.0
1.3920000000000012,0,0.0
1.3940000000000012,0,0.0
1.3960000000000012,0,0.0
1.3980000000000012,0,0.0
1.4000000000000012,0,0.0
1.4020000000000012,0,0.0
1.4040000000000012,0,0.0
1.4060000000000012,0,0.0
1.4080000000000013,0,0.0
1.4100000000000013,0,0.0
1.4120000000000013,0,0.0
1.4140000000000013,0,0.0
1.4160000000000013,0,0.0
1.4180000000000013,0,0.0
1.4200000000000013,0,0.0
1.4220000000000013,0,0.0
1.4240000000000013,0,0.0
1.4260000000000013,0,0.0
1.4280000000000013,0,0.0
1.4300000000000013,0,0.0
1.4320000000000013,0,0.0
1.4340000000000013,0,0.0
1.4360000000000013,0,0.0
1.4380000000000013,0,0.0
1.4400000000000013,0,0.0
1.4420000000000013,0,0.0
1.4440000000000013,0,0.0
1.4460000000000013,0,0.0
1.4480000000000013,0,0.0
1.4500000000000013,0,0.0
1.4520000000000013,0,0.0
1.4540000000000013,0,0.0
1.4560000000000013,0,0.0
1.4580000000000013,0,0.0
1.4600000000000013,0,0.0
1.4620000000000013,0,0.0
1.4640000000000013,0,0.0
1.4660000000000013,0,0.0
1.4680000000000013,0,0.0
1.4700000000000013,0,0.0
1.4720000000000013,0,0.0
1.4740000000000013,0,0.0
1.4760000000000013,0,0.0
1.4780000000000013,0,0.0
1.4800000000000013,0,0.0
1.4820000000000013,0,0.0
1.4840000000000013,0,0.0
1.4860000000000013,0,0.0
1.4880000000000013,0,0.0
1.4900000000000013,0,0.0
1.4920000000000013,0,0.0
1.4940000000000013,0,0.0
1.4960000000000013,0,0.0
1.4980000000000013,0,0.0
1.5000000000000013,0,0.0
1.5020000000000013,0,0.0
1.5040000000000013,0,0.0
1.5060000000000013,0,0.0
1.5080000000000013,0,0.0
1.5100000000000013,0,0.0
1.5120000000000013,0,0.0
1.5140000000000013,0,0.0
1.5160000000000013,0,0.0
1.5180000000000013,0,0.0
1.5200000000000014,0,0.0
1.5220000000000014,0,0.0
1.5240000000000014,0,0.0
1.5260000000000014,0,0.0
1.5280000000000014,0,0.0
1.5300000000000014,0,0.0
1.5320000000000014,0,0.0
1.5340000000000014,0,0.0
1.5360000000000014,0,0.0
1.5380000000000014,0,0.0
1.5400000000000014,0,0.0
1.5420000000000014,0,0.0
1.5440000000000014,0,0.0
1.5460000000000014,0,0.0
1.5480000000000014,0,0.0
1.5500000000000014,0,0.0
1.5520000000000014,0,0.0
1.5540000000000014,0,0.0
1.5560000000000014,0,0.0
1.5580000000000014,0,0.0
1.5600000000000014,0,0.0
1.5620000000000014,0,0.0
1.5640000000000014,0,0.0
1.5660000000000014,0,0.0
1.5680000000000014,0,0.0
1.5700000000000014,0,0.0
1.5720000000000014,0,0.0
1.5740000000000014,0,0.0
1.5760000000000014,0,0.0
1.5780000000000014,0,0.0
1.5800000000000014,0,0.0
1.5820000000000014,0,0.0
1.5840000000000014,0,0.0
1.5860000000000014,0,0.0
1.5880000000000014,0,0.0
1.5900000000000014,0,0.0
1.5920000000000014,0,0.0
1.5940000000000014,0,0.0
1.5960000000000014,0,0.0
1.5980000000000014,0,0.0
1.6000000000000014,0,0.0
1.6020000000000014,0,0.0
1.6040000000000014,0,0.0
1.6060000000000014,0,0.0
1.6080000000000014,0,0.0
1.6100000000000014,0,0.0
1.6120000000000014,0,0.0
1.6140000000000014,0,0.0
1.6160000000000014,0,0.0
1.6180000000000014,0,0.0
1.6200000000000014,0,0.0
1.6220000000000014,0,0.0
1.6240000000000014,0,0.0
1.6260000000000014,0,0.0
1.6280000000000014,0,0.0
1.6300000000000014,0,0.0
1.6320000000000014,0,0.0
1.6340000000000015,0,0.0
1.6360000000000015,0,0.0
1.6380000000000015,0,0.0
1.6400000000000015,0,0.0
1.6420000000000015,0,0.0
1.6440000000000015,0,0.0
1.6460000000000015,0,0.0
1.6480000000000015,0,0.0
1.6500000000000015,0,0.0
1.6520000000000015,0,0.0
1.6540000000000015,0,0.0
1.6560000000000015,0,0.0
1.6580000000000015,0,0.0
1.6600000000000015,0,0.0
1.6620000000000015,0,0.0
1.6640000000000015,0,0.0
1.6660000000000015,0,0.0
1.6680000000000015,0,0.0
1.6700000000000015,0,0.0
1.6720000000000015,0,0.0
1.6740000000000015,0,0.0
1.6760000000000015,0,0.0
1.6780000000000015,0,0.0
1.6800000000000015,0,0.0
1.6820000000000015,0,0.0
1.6840000000000015,0,0.0
1.6860000000000015,0,0.0
1.6880000000000015,0,0.0
1.6900000000000015,0,0.0
1.6920000000000015,0,0.0
1.6940000000000015,0,0.0
1.6960000000000015,0,0.0
1.6980000000000015,0,0.0
1.7000000000000015,0,0.0
1.7020000000000015,0,0.0
1.7040000000000015,0,0.0
1.7060000000000015,0,0.0
1.7080000000000015,0,0.0
1.7100000000000015,0,0.0
1.7120000000000015,0,0.0
1.7140000000000015,0,0.0
1.7160000000000015,0,0.0
1.7180000000000015,0,0.0
1.7200000000000015,0,0.0
1.7220000000000015,0,0.0
1.7240000000000015,0,0.0
1.7260000000000015,0,0.0
1.7280000000000015,0,0.0
1.7300000000000015,0,0.0
1.7320000000000015,0,0.0
1.7340000000000015,0,0.0
1.7360000000000015,0,0.0
1.7380000000000015,0,0.0
